,activities [10 sec],time_2hours,group,time
1025,1,8_10,1025.0,2023-06-13 08:32:38
1026,0,8_10,1026.0,2023-06-13 08:32:48
1027,0,8_10,1027.0,2023-06-13 08:32:58
1028,0,8_10,1028.0,2023-06-13 08:33:08
1029,0,8_10,1029.0,2023-06-13 08:33:18
1030,1,8_10,1030.0,2023-06-13 08:33:28
1031,2,8_10,1031.0,2023-06-13 08:33:38
1032,1,8_10,1032.0,2023-06-13 08:33:48
1033,1,8_10,1033.0,2023-06-13 08:33:58
1034,1,8_10,1034.0,2023-06-13 08:34:08
1035,2,8_10,1035.0,2023-06-13 08:34:18
1036,2,8_10,1036.0,2023-06-13 08:34:28
1037,2,8_10,1037.0,2023-06-13 08:34:38
1038,1,8_10,1038.0,2023-06-13 08:34:48
1039,1,8_10,1039.0,2023-06-13 08:34:58
1040,1,8_10,1040.0,2023-06-13 08:35:08
1041,1,8_10,1041.0,2023-06-13 08:35:18
1042,1,8_10,1042.0,2023-06-13 08:35:28
1043,1,8_10,1043.0,2023-06-13 08:35:38
1044,1,8_10,1044.0,2023-06-13 08:35:48
1045,1,8_10,1045.0,2023-06-13 08:35:58
1046,2,8_10,1046.0,2023-06-13 08:36:08
1047,2,8_10,1047.0,2023-06-13 08:36:18
1048,2,8_10,1048.0,2023-06-13 08:36:28
1049,1,8_10,1049.0,2023-06-13 08:36:38
1050,2,8_10,1050.0,2023-06-13 08:36:48
1051,1,8_10,1051.0,2023-06-13 08:36:58
1052,2,8_10,1052.0,2023-06-13 08:37:08
1053,1,8_10,1053.0,2023-06-13 08:37:18
1054,2,8_10,1054.0,2023-06-13 08:37:28
1055,1,8_10,1055.0,2023-06-13 08:37:38
1056,0,8_10,1056.0,2023-06-13 08:37:48
1057,1,8_10,1057.0,2023-06-13 08:37:58
1058,2,8_10,1058.0,2023-06-13 08:38:08
1059,1,8_10,1059.0,2023-06-13 08:38:18
1060,1,8_10,1060.0,2023-06-13 08:38:28
1061,1,8_10,1061.0,2023-06-13 08:38:38
1062,1,8_10,1062.0,2023-06-13 08:38:48
1063,1,8_10,1063.0,2023-06-13 08:38:58
1064,1,8_10,1064.0,2023-06-13 08:39:08
1065,0,8_10,1065.0,2023-06-13 08:39:18
1066,0,8_10,1066.0,2023-06-13 08:39:28
1067,1,8_10,1067.0,2023-06-13 08:39:38
1068,1,8_10,1068.0,2023-06-13 08:39:48
1069,1,8_10,1069.0,2023-06-13 08:39:58
1070,2,8_10,1070.0,2023-06-13 08:40:08
1071,0,8_10,1071.0,2023-06-13 08:40:18
1072,0,8_10,1072.0,2023-06-13 08:40:28
1073,1,8_10,1073.0,2023-06-13 08:40:38
1074,1,8_10,1074.0,2023-06-13 08:40:48
1075,1,8_10,1075.0,2023-06-13 08:40:58
1076,0,8_10,1076.0,2023-06-13 08:41:08
1077,1,8_10,1077.0,2023-06-13 08:41:18
1078,0,8_10,1078.0,2023-06-13 08:41:28
1079,1,8_10,1079.0,2023-06-13 08:41:38
1080,2,8_10,1080.0,2023-06-13 08:41:48
1081,2,8_10,1081.0,2023-06-13 08:41:58
1082,0,8_10,1082.0,2023-06-13 08:42:08
1083,0,8_10,1083.0,2023-06-13 08:42:18
1084,0,8_10,1084.0,2023-06-13 08:42:28
1085,0,8_10,1085.0,2023-06-13 08:42:38
1086,0,8_10,1086.0,2023-06-13 08:42:48
1087,2,8_10,1087.0,2023-06-13 08:42:58
1088,1,8_10,1088.0,2023-06-13 08:43:08
1089,1,8_10,1089.0,2023-06-13 08:43:18
1090,2,8_10,1090.0,2023-06-13 08:43:28
1091,2,8_10,1091.0,2023-06-13 08:43:38
1092,1,8_10,1092.0,2023-06-13 08:43:48
1093,2,8_10,1093.0,2023-06-13 08:43:58
1094,1,8_10,1094.0,2023-06-13 08:44:08
1095,0,8_10,1095.0,2023-06-13 08:44:18
1096,1,8_10,1096.0,2023-06-13 08:44:28
1097,1,8_10,1097.0,2023-06-13 08:44:38
1098,0,8_10,1098.0,2023-06-13 08:44:48
1099,0,8_10,1099.0,2023-06-13 08:44:58
1100,1,8_10,1100.0,2023-06-13 08:45:08
1101,1,8_10,1101.0,2023-06-13 08:45:18
1102,0,8_10,1102.0,2023-06-13 08:45:28
1103,0,8_10,1103.0,2023-06-13 08:45:38
1104,0,8_10,1104.0,2023-06-13 08:45:48
1105,1,8_10,1105.0,2023-06-13 08:45:58
1106,0,8_10,1106.0,2023-06-13 08:46:08
1107,0,8_10,1107.0,2023-06-13 08:46:18
1108,1,8_10,1108.0,2023-06-13 08:46:28
1109,0,8_10,1109.0,2023-06-13 08:46:38
1110,0,8_10,1110.0,2023-06-13 08:46:48
1111,0,8_10,1111.0,2023-06-13 08:46:58
1112,0,8_10,1112.0,2023-06-13 08:47:08
1113,0,8_10,1113.0,2023-06-13 08:47:18
1114,0,8_10,1114.0,2023-06-13 08:47:28
1115,0,8_10,1115.0,2023-06-13 08:47:38
1116,1,8_10,1116.0,2023-06-13 08:47:48
1117,0,8_10,1117.0,2023-06-13 08:47:58
1118,0,8_10,1118.0,2023-06-13 08:48:08
1119,0,8_10,1119.0,2023-06-13 08:48:18
1120,0,8_10,1120.0,2023-06-13 08:48:28
1121,0,8_10,1121.0,2023-06-13 08:48:38
1122,0,8_10,1122.0,2023-06-13 08:48:48
1123,0,8_10,1123.0,2023-06-13 08:48:58
1124,0,8_10,1124.0,2023-06-13 08:49:08
1125,0,8_10,1125.0,2023-06-13 08:49:18
1126,0,8_10,1126.0,2023-06-13 08:49:28
1127,0,8_10,1127.0,2023-06-13 08:49:38
1128,0,8_10,1128.0,2023-06-13 08:49:48
1129,0,8_10,1129.0,2023-06-13 08:49:58
1130,0,8_10,1130.0,2023-06-13 08:50:08
1131,0,8_10,1131.0,2023-06-13 08:50:18
1132,2,8_10,1132.0,2023-06-13 08:50:28
1133,0,8_10,1133.0,2023-06-13 08:50:38
1134,0,8_10,1134.0,2023-06-13 08:50:48
1135,0,8_10,1135.0,2023-06-13 08:50:58
1136,0,8_10,1136.0,2023-06-13 08:51:08
1137,0,8_10,1137.0,2023-06-13 08:51:18
1138,0,8_10,1138.0,2023-06-13 08:51:28
1139,1,8_10,1139.0,2023-06-13 08:51:38
1140,0,8_10,1140.0,2023-06-13 08:51:48
1141,0,8_10,1141.0,2023-06-13 08:51:58
1142,0,8_10,1142.0,2023-06-13 08:52:08
1143,0,8_10,1143.0,2023-06-13 08:52:18
1144,0,8_10,1144.0,2023-06-13 08:52:28
1145,0,8_10,1145.0,2023-06-13 08:52:38
1146,0,8_10,1146.0,2023-06-13 08:52:48
1147,0,8_10,1147.0,2023-06-13 08:52:58
1148,0,8_10,1148.0,2023-06-13 08:53:08
1149,0,8_10,1149.0,2023-06-13 08:53:18
1150,0,8_10,1150.0,2023-06-13 08:53:28
1151,0,8_10,1151.0,2023-06-13 08:53:38
1152,0,8_10,1152.0,2023-06-13 08:53:48
1153,0,8_10,1153.0,2023-06-13 08:53:58
1154,0,8_10,1154.0,2023-06-13 08:54:08
1155,0,8_10,1155.0,2023-06-13 08:54:18
1156,0,8_10,1156.0,2023-06-13 08:54:28
1157,0,8_10,1157.0,2023-06-13 08:54:38
1158,0,8_10,1158.0,2023-06-13 08:54:48
1159,0,8_10,1159.0,2023-06-13 08:54:58
1160,0,8_10,1160.0,2023-06-13 08:55:08
1161,0,8_10,1161.0,2023-06-13 08:55:18
1162,0,8_10,1162.0,2023-06-13 08:55:28
1163,0,8_10,1163.0,2023-06-13 08:55:38
1164,0,8_10,1164.0,2023-06-13 08:55:48
1165,0,8_10,1165.0,2023-06-13 08:55:58
1166,0,8_10,1166.0,2023-06-13 08:56:08
1167,0,8_10,1167.0,2023-06-13 08:56:18
1168,0,8_10,1168.0,2023-06-13 08:56:28
1169,0,8_10,1169.0,2023-06-13 08:56:38
1170,0,8_10,1170.0,2023-06-13 08:56:48
1171,0,8_10,1171.0,2023-06-13 08:56:58
1172,0,8_10,1172.0,2023-06-13 08:57:08
1173,0,8_10,1173.0,2023-06-13 08:57:18
1174,0,8_10,1174.0,2023-06-13 08:57:28
1175,0,8_10,1175.0,2023-06-13 08:57:38
1176,0,8_10,1176.0,2023-06-13 08:57:48
1177,0,8_10,1177.0,2023-06-13 08:57:58
1178,0,8_10,1178.0,2023-06-13 08:58:08
1179,0,8_10,1179.0,2023-06-13 08:58:18
1180,0,8_10,1180.0,2023-06-13 08:58:28
1181,0,8_10,1181.0,2023-06-13 08:58:38
1182,0,8_10,1182.0,2023-06-13 08:58:48
1183,0,8_10,1183.0,2023-06-13 08:58:58
1184,0,8_10,1184.0,2023-06-13 08:59:08
1185,0,8_10,1185.0,2023-06-13 08:59:18
1186,0,8_10,1186.0,2023-06-13 08:59:28
1187,0,8_10,1187.0,2023-06-13 08:59:38
1188,0,8_10,1188.0,2023-06-13 08:59:48
1189,0,8_10,1189.0,2023-06-13 08:59:58
1190,0,8_10,1190.0,2023-06-13 09:00:08
1191,0,8_10,1191.0,2023-06-13 09:00:18
1192,0,8_10,1192.0,2023-06-13 09:00:28
1193,0,8_10,1193.0,2023-06-13 09:00:38
1194,0,8_10,1194.0,2023-06-13 09:00:48
1195,0,8_10,1195.0,2023-06-13 09:00:58
1196,0,8_10,1196.0,2023-06-13 09:01:08
1197,0,8_10,1197.0,2023-06-13 09:01:18
1198,0,8_10,1198.0,2023-06-13 09:01:28
1199,0,8_10,1199.0,2023-06-13 09:01:38
1200,0,8_10,1200.0,2023-06-13 09:01:48
1201,0,8_10,1201.0,2023-06-13 09:01:58
1202,0,8_10,1202.0,2023-06-13 09:02:08
1203,0,8_10,1203.0,2023-06-13 09:02:18
1204,0,8_10,1204.0,2023-06-13 09:02:28
1205,0,8_10,1205.0,2023-06-13 09:02:38
1206,0,8_10,1206.0,2023-06-13 09:02:48
1207,0,8_10,1207.0,2023-06-13 09:02:58
1208,0,8_10,1208.0,2023-06-13 09:03:08
1209,0,8_10,1209.0,2023-06-13 09:03:18
1210,1,8_10,1210.0,2023-06-13 09:03:28
1211,0,8_10,1211.0,2023-06-13 09:03:38
1212,0,8_10,1212.0,2023-06-13 09:03:48
1213,0,8_10,1213.0,2023-06-13 09:03:58
1214,0,8_10,1214.0,2023-06-13 09:04:08
1215,0,8_10,1215.0,2023-06-13 09:04:18
1216,0,8_10,1216.0,2023-06-13 09:04:28
1217,0,8_10,1217.0,2023-06-13 09:04:38
1218,0,8_10,1218.0,2023-06-13 09:04:48
1219,0,8_10,1219.0,2023-06-13 09:04:58
1220,0,8_10,1220.0,2023-06-13 09:05:08
1221,0,8_10,1221.0,2023-06-13 09:05:18
1222,0,8_10,1222.0,2023-06-13 09:05:28
1223,0,8_10,1223.0,2023-06-13 09:05:38
1224,0,8_10,1224.0,2023-06-13 09:05:48
1225,0,8_10,1225.0,2023-06-13 09:05:58
1226,0,8_10,1226.0,2023-06-13 09:06:08
1227,0,8_10,1227.0,2023-06-13 09:06:18
1228,0,8_10,1228.0,2023-06-13 09:06:28
1229,0,8_10,1229.0,2023-06-13 09:06:38
1230,0,8_10,1230.0,2023-06-13 09:06:48
1231,0,8_10,1231.0,2023-06-13 09:06:58
1232,0,8_10,1232.0,2023-06-13 09:07:08
1233,0,8_10,1233.0,2023-06-13 09:07:18
1234,0,8_10,1234.0,2023-06-13 09:07:28
1235,0,8_10,1235.0,2023-06-13 09:07:38
1236,0,8_10,1236.0,2023-06-13 09:07:48
1237,0,8_10,1237.0,2023-06-13 09:07:58
1238,0,8_10,1238.0,2023-06-13 09:08:08
1239,0,8_10,1239.0,2023-06-13 09:08:18
